mkt_email,next_mnth_pv,age,tenure,ammount_spent,vehicle,food,beverage,art,baby,personal_care,toys,clothing,decor,cell_phones,construction,home_appliances,electronics,sports,tools,games,industry,pc,jewel,books,music_books_movies,health
0,1.02,19.0,0.0,21.79,0,2,1,1,0,1,2,2,1,1,1,1,2,0,0,2,0,2,1,0,1,1
0,21.74,53.0,1.0,36.54,0,0,0,0,2,0,1,2,1,4,1,1,2,0,1,2,2,1,0,0,1,1
0,197.44,29.0,0.0,114.57,0,0,1,0,2,0,1,3,1,5,1,1,1,1,3,2,1,2,2,1,1,1
1,1003.0,35.0,0.0,5.98,0,1,1,0,0,0,0,5,2,4,0,1,2,2,1,6,0,1,1,0,0,0
1,1190.8,41.0,0.0,82.29,0,0,0,1,0,0,1,5,0,3,3,0,0,1,1,2,1,1,1,1,1,2
0,11.16,19.0,0.0,32.17,0,2,2,2,3,1,2,2,0,1,0,2,1,1,2,2,1,1,2,2,3,2
0,560.2,31.0,0.0,366.51,0,1,1,1,0,1,2,1,0,2,1,2,2,2,1,3,1,1,2,0,2,1
0,230.84,40.0,0.0,203.55,0,1,0,0,1,1,1,1,1,4,0,2,2,1,0,3,1,1,1,0,2,3
1,1371.48,29.0,0.0,3.22,0,0,0,1,0,3,0,2,0,7,1,0,3,1,2,0,0,0,2,3,2,2
1,1846.31,29.0,0.0,143.37,0,1,2,2,0,3,1,6,0,3,1,0,1,1,1,2,3,2,4,3,0,2
1,953.24,62.0,0.0,143.92,0,0,1,0,0,0,1,1,1,3,3,0,2,1,1,1,0,1,0,0,0,1
1,1547.03,26.0,1.0,66.72,0,1,2,2,1,1,1,2,1,5,1,0,6,0,2,0,1,0,2,2,0,2
0,2.3,26.0,0.0,37.9,0,0,3,1,0,1,0,2,1,4,0,1,1,1,1,2,0,2,0,2,0,2
1,1779.95,34.0,2.0,234.25,1,2,3,2,1,1,1,1,0,3,1,0,1,0,1,4,2,2,2,0,1,1
1,1883.86,31.0,0.0,56.4,0,1,3,2,1,1,5,2,0,2,2,1,3,1,1,3,2,3,1,1,2,1
0,27.52,41.0,0.0,253.36,0,2,2,0,0,1,0,2,0,6,1,0,3,1,0,1,0,1,2,1,1,2
0,92.35,38.0,0.0,30.84,0,0,1,0,0,2,1,1,0,1,1,3,2,2,0,3,0,0,2,1,1,1
1,1472.1,29.0,0.0,51.86,0,4,2,0,0,1,3,1,2,4,0,0,5,1,2,2,1,2,1,1,1,1
0,54.59,51.0,1.0,109.46,0,1,1,1,0,0,4,1,1,5,3,1,2,1,0,0,0,3,0,2,0,4
0,19.93,40.0,0.0,46.87,0,1,2,0,1,0,0,1,3,2,0,2,5,2,1,0,0,2,0,3,0,1
1,1390.11,41.0,1.0,89.82,0,1,1,0,1,1,0,3,0,5,2,0,3,1,3,3,2,0,2,1,1,1
1,1575.32,25.0,0.0,32.88,0,0,1,2,1,0,1,1,1,2,4,1,1,4,1,1,2,3,1,1,0,2
1,1553.46,37.0,1.0,42.17,0,1,0,2,0,1,2,1,0,5,1,0,0,0,1,2,1,2,2,4,1,5
0,15.51,30.0,0.0,175.45,0,0,2,2,0,0,0,2,4,2,2,1,0,2,1,0,2,0,1,0,0,5
1,1477.92,37.0,0.0,163.58,1,0,0,0,2,1,0,1,0,4,2,2,1,0,0,1,1,1,0,0,1,2
1,1276.32,33.0,2.0,46.78,0,2,0,1,2,0,0,2,0,4,1,1,0,1,2,2,0,4,0,1,2,3
0,98.64,46.0,1.0,97.48,0,0,1,0,0,0,1,2,1,1,0,1,1,1,2,4,1,2,4,0,1,1
0,346.05,29.0,0.0,182.74,0,1,1,1,1,1,0,1,1,3,0,2,2,0,3,1,0,3,0,2,1,0
0,227.09,31.0,0.0,107.22,0,2,1,2,1,0,1,3,0,3,2,1,1,2,2,4,1,0,1,1,1,1
0,40.41,40.0,0.0,58.07,0,0,2,0,3,1,4,1,2,3,1,1,3,1,0,2,0,1,1,0,0,2
1,1418.84,42.0,1.0,126.57,0,0,0,2,2,0,0,1,1,3,1,1,2,1,1,3,0,3,3,2,2,2
0,43.38,56.0,1.0,11.74,0,0,3,0,0,1,2,3,1,2,1,1,0,1,0,3,0,6,0,1,2,1
1,1493.31,34.0,0.0,68.82,0,2,2,1,0,1,1,3,0,5,0,1,2,1,1,2,2,3,1,3,1,1
1,1391.23,34.0,0.0,33.6,0,0,1,0,1,1,2,1,0,1,2,0,5,2,0,0,1,8,0,1,2,1
1,1176.68,42.0,1.0,116.67,0,0,1,0,0,0,0,0,2,2,4,0,0,1,0,3,3,2,0,1,0,1
1,1749.3,28.0,0.0,67.76,1,0,3,0,1,2,2,1,0,0,1,2,3,2,1,2,1,3,3,1,1,4
0,27.07,19.0,0.0,206.19,1,2,2,1,0,4,2,2,0,6,2,0,0,3,0,5,0,3,2,1,1,1
1,1137.08,62.0,0.0,113.78,0,0,0,0,1,1,1,1,0,5,0,1,2,1,1,2,0,0,0,1,0,2
1,1521.47,42.0,0.0,127.79,0,2,1,1,4,0,1,3,1,1,1,1,1,1,0,0,0,3,1,1,0,4
1,1010.48,66.0,0.0,17.38,0,1,0,0,0,1,0,2,0,7,1,4,1,0,0,4,0,2,1,0,0,2
1,1149.22,25.0,1.0,436.79,0,2,0,1,0,1,2,1,0,1,1,1,1,1,1,2,2,1,1,0,0,3
0,25.15,48.0,0.0,113.5,0,0,0,1,3,0,1,5,2,4,0,1,1,0,1,2,0,2,2,1,0,1
1,2055.3,34.0,0.0,159.84,0,1,1,2,1,0,3,3,4,6,2,0,1,0,2,1,1,1,0,2,2,4
0,1.1,36.0,0.0,18.51,0,1,0,1,1,0,1,3,0,3,1,1,1,1,0,1,1,2,3,0,0,2
0,7.63,46.0,1.0,54.84,0,1,3,3,2,2,2,2,3,3,1,2,1,0,2,2,0,0,2,0,1,1
0,26.57,23.0,0.0,137.67,0,2,0,2,1,0,1,2,0,1,0,1,1,4,0,0,0,3,2,1,1,1
0,185.09,59.0,0.0,256.98,0,0,0,0,1,2,0,3,1,3,0,1,2,2,0,1,1,1,2,1,0,2
1,1216.86,53.0,0.0,30.78,0,0,0,1,0,1,1,1,1,5,0,2,2,0,1,4,1,3,2,0,2,1
1,993.05,36.0,2.0,38.92,0,1,1,1,1,2,0,3,0,2,0,1,2,0,2,2,0,4,0,0,3,0
0,45.75,41.0,0.0,9.55,0,1,1,1,0,0,0,0,0,1,0,3,2,2,4,3,2,2,1,0,2,2
1,1689.75,22.0,0.0,66.07,0,2,1,1,1,3,0,5,3,2,2,1,2,1,0,2,2,1,1,1,0,2
1,1275.5,80.0,0.0,1.93,0,0,2,2,0,3,1,3,1,2,0,0,4,1,2,3,2,0,2,1,0,1
0,208.13,28.0,0.0,110.97,0,0,0,0,0,0,1,0,1,6,1,2,3,2,0,2,0,1,1,3,0,1
0,42.87,43.0,0.0,400.9,0,0,3,2,0,1,2,1,1,4,1,2,4,0,3,5,0,2,3,2,1,1
1,1710.39,24.0,1.0,148.94,0,0,3,1,1,0,0,2,3,2,1,2,5,1,1,6,0,1,2,0,3,2
1,704.49,37.0,0.0,158.05,0,0,1,1,0,1,0,0,1,2,0,0,2,1,0,1,1,0,0,2,0,1
1,1877.98,45.0,0.0,39.04,0,1,2,1,1,3,1,4,1,4,0,0,2,3,1,1,2,2,1,1,1,2
0,50.38,29.0,1.0,43.11,0,0,0,0,0,2,1,3,1,3,0,0,4,0,0,2,2,2,1,1,3,0
0,202.34,50.0,0.0,50.2,0,1,0,1,2,2,1,3,0,2,0,0,0,0,0,5,2,3,3,1,1,4
0,421.45,22.0,0.0,277.32,0,0,1,2,1,1,0,2,0,4,2,1,2,1,0,2,2,4,0,0,1,4
1,2025.69,54.0,1.0,298.02,0,0,1,0,1,3,2,2,1,5,0,0,3,1,2,2,1,2,1,1,1,2
1,1702.5,26.0,0.0,19.71,0,2,1,1,1,2,2,2,2,6,1,0,0,0,3,1,1,1,0,4,2,3
0,44.13,28.0,1.0,234.6,0,2,0,0,0,0,1,3,1,3,0,0,4,1,0,2,0,2,0,2,1,2
1,1365.79,38.0,1.0,45.95,0,2,0,0,2,1,1,0,1,5,3,0,3,1,0,1,1,4,1,1,0,1
0,48.68,47.0,0.0,53.33,0,2,0,1,1,1,1,2,0,4,0,0,3,1,3,2,0,0,1,1,1,1
0,46.74,48.0,0.0,42.17,0,0,1,2,0,0,1,2,1,3,1,1,0,1,1,1,1,1,0,2,3,2
0,68.68,25.0,0.0,62.38,0,0,2,0,0,1,2,1,1,3,2,0,1,2,2,0,0,3,0,0,1,0
1,1399.93,35.0,1.0,0.61,0,0,3,3,0,2,2,2,2,2,0,1,2,1,1,4,1,3,0,1,1,1
0,111.69,55.0,1.0,258.19,0,0,0,0,1,2,1,4,2,4,0,3,1,0,1,3,0,2,2,1,0,1
0,9.86,24.0,1.0,68.79,0,1,0,1,4,1,0,1,0,5,2,2,1,0,0,2,4,2,2,0,0,0
0,22.59,31.0,0.0,13.07,0,0,0,0,1,1,2,6,0,4,2,2,3,0,0,2,3,0,2,2,0,2
0,164.9,36.0,1.0,73.44,0,0,1,1,0,0,1,0,0,1,2,3,1,2,0,4,0,2,1,2,2,1
0,55.56,50.0,0.0,50.76,0,2,1,0,0,0,0,1,0,4,2,0,1,1,1,1,0,1,3,2,3,4
1,1552.66,47.0,0.0,40.36,0,1,1,0,1,2,2,3,0,3,0,2,3,0,0,6,4,3,0,2,0,3
0,131.6,26.0,0.0,74.99,0,0,0,1,0,2,2,0,0,6,1,1,2,1,1,2,5,4,0,2,2,1
1,1361.92,26.0,0.0,20.32,0,1,0,1,0,1,2,5,1,1,2,3,3,0,2,2,0,5,0,2,0,3
1,1204.25,33.0,0.0,73.85,0,1,1,2,0,1,1,4,0,3,2,2,0,2,1,0,1,0,1,1,1,1
1,1450.37,46.0,0.0,141.12,0,0,1,2,1,3,1,0,1,4,1,0,2,3,0,0,1,2,1,0,1,2
1,1046.69,41.0,1.0,54.62,1,1,2,0,0,0,1,4,0,1,1,0,2,0,1,1,0,0,0,0,3,2
0,39.48,25.0,0.0,16.52,0,0,1,2,1,1,1,3,1,4,1,1,2,2,0,2,1,5,2,0,2,2
1,709.19,21.0,0.0,28.77,0,0,0,0,0,1,1,1,0,1,1,0,2,0,1,0,0,1,4,1,0,1
0,19.99,42.0,0.0,16.93,0,2,0,2,1,2,3,0,0,5,0,0,3,0,0,1,0,3,1,0,0,4
1,1436.66,30.0,1.0,27.65,0,1,1,0,2,0,0,3,2,0,2,2,3,1,0,4,1,3,4,0,0,2
1,1330.14,27.0,0.0,82.87,0,1,0,1,0,0,0,0,1,5,3,1,6,1,1,3,1,0,2,1,2,1
1,1395.73,34.0,0.0,103.05,0,0,1,3,1,5,2,2,0,3,2,1,2,2,0,2,0,3,0,1,1,1
0,19.04,29.0,0.0,65.65,0,1,1,2,0,3,1,0,0,0,2,1,3,3,4,2,1,3,0,3,2,2
0,635.69,23.0,0.0,71.17,0,1,0,2,1,3,2,3,0,2,0,1,3,1,0,1,4,2,1,1,1,2
1,746.6,54.0,0.0,152.12,0,0,0,1,2,1,1,0,0,1,1,2,2,0,1,0,0,1,2,1,1,0
0,63.81,33.0,1.0,135.34,0,2,0,0,1,2,0,1,0,4,1,0,2,0,2,3,1,2,1,1,0,3
0,375.83,34.0,0.0,99.42,0,0,1,0,4,2,0,0,0,2,3,1,1,1,2,1,2,2,3,1,1,0
1,1372.62,30.0,1.0,1.93,0,0,0,1,2,2,2,1,0,2,0,1,2,3,1,1,0,5,2,0,3,1
1,1407.03,62.0,1.0,22.66,0,0,0,1,1,4,2,4,0,4,2,1,2,2,1,2,0,0,1,2,1,2
0,125.9,39.0,0.0,95.42,0,1,0,1,2,0,2,3,2,4,2,0,1,1,2,2,1,1,2,1,3,4
1,1592.03,52.0,1.0,41.95,0,1,2,1,0,2,3,1,3,5,1,2,2,1,1,3,2,1,1,0,1,1
0,127.93,31.0,0.0,70.82,0,0,1,3,2,0,0,2,0,1,1,2,3,0,2,2,1,3,1,2,4,4
0,217.1,55.0,0.0,102.04,0,2,2,0,2,1,0,3,0,1,0,2,2,0,1,2,3,7,1,1,2,2
1,1281.99,51.0,1.0,37.6,0,0,1,1,1,1,2,2,2,1,2,2,0,2,1,3,1,1,0,0,1,1
0,6.62,33.0,0.0,19.83,0,2,1,2,3,1,1,6,2,5,4,0,2,1,0,4,0,1,1,2,0,0
1,1171.26,33.0,0.0,6.07,0,0,0,3,3,2,1,4,1,5,0,1,0,0,0,1,0,0,1,0,1,0
1,842.11,31.0,0.0,63.27,0,3,0,3,1,0,1,1,0,3,1,0,0,1,0,1,0,2,0,1,1,0
1,2047.99,48.0,0.0,276.87,1,0,5,2,2,1,0,1,0,3,3,1,1,1,2,3,2,2,1,2,1,3
1,1465.08,27.0,0.0,34.08,0,0,2,0,0,1,3,2,0,3,1,0,0,0,0,4,3,3,0,1,0,4
1,1113.41,25.0,1.0,101.55,0,1,0,1,0,0,1,0,0,1,2,0,0,2,2,5,3,1,1,0,1,2
0,8.73,58.0,0.0,31.19,0,0,2,0,1,0,1,3,0,3,2,0,1,0,1,1,1,1,3,1,1,0
1,1287.98,45.0,1.0,8.45,0,1,1,1,0,2,1,2,1,2,0,3,0,2,2,5,0,6,0,0,1,3
0,58.4,42.0,0.0,24.11,0,2,0,3,1,3,1,2,0,0,1,0,1,0,0,1,0,2,2,0,0,3
0,6.08,22.0,0.0,27.19,0,0,0,0,1,0,2,0,1,3,2,1,1,2,2,3,3,2,2,1,0,3
1,1666.17,56.0,0.0,80.7,0,1,1,0,1,1,3,3,1,2,2,1,2,3,0,2,3,3,2,1,1,0
0,204.48,39.0,0.0,141.52,0,4,0,0,2,1,2,1,1,4,3,1,6,1,1,0,0,2,2,3,1,1
0,16.0,33.0,1.0,64.6,0,2,2,2,2,3,1,1,0,3,0,1,1,3,1,2,1,2,0,0,2,1
1,1377.69,51.0,0.0,36.95,0,0,0,1,1,0,0,3,2,4,0,0,2,3,0,0,1,3,1,0,2,1
1,1969.24,41.0,0.0,445.26,0,0,1,0,2,2,2,3,0,3,3,1,4,3,2,5,3,3,2,1,0,2
1,1264.51,37.0,1.0,393.71,0,2,1,1,0,0,3,1,0,4,1,1,0,1,1,1,1,1,2,0,1,1
1,1411.91,63.0,2.0,8909.52,0,0,1,2,2,0,0,3,1,3,1,1,3,0,0,3,1,3,2,3,0,1
1,1243.97,32.0,0.0,34.94,0,0,0,1,0,0,0,0,1,2,3,4,2,0,2,4,0,3,0,0,1,5
1,1496.64,21.0,1.0,98.03,0,0,1,1,2,0,3,1,2,6,0,2,0,0,1,0,1,2,0,0,2,1
1,1327.65,59.0,0.0,12.66,0,1,0,3,1,2,0,3,0,3,1,1,1,2,0,2,2,1,1,0,0,3
1,1582.47,22.0,0.0,9.76,0,1,1,2,1,0,1,1,1,2,0,1,3,0,1,3,2,2,1,0,1,5
1,1521.23,36.0,0.0,8.54,0,1,0,2,2,2,0,4,1,2,1,1,5,1,1,4,2,4,0,2,0,2
1,1373.5,55.0,1.0,59.1,0,0,0,0,2,1,0,2,0,2,3,1,4,1,0,3,0,5,0,1,1,4
0,258.24,35.0,1.0,0.62,0,0,1,1,2,1,0,3,0,1,1,1,1,1,3,3,2,4,0,0,0,2
0,975.83,31.0,0.0,3860.07,0,3,1,2,1,0,1,1,1,6,1,1,1,1,0,2,0,0,3,0,0,1
0,92.36,23.0,1.0,14.08,0,2,3,0,0,1,0,2,1,1,1,1,4,1,1,3,1,3,1,0,1,1
0,110.32,31.0,0.0,118.48,0,1,1,0,1,2,1,3,0,4,0,1,4,3,1,1,0,3,2,2,1,2
0,27.04,57.0,0.0,86.58,0,1,0,3,1,0,0,2,1,4,0,1,3,1,2,4,1,3,1,0,2,2
0,135.7,47.0,0.0,18.39,0,1,1,1,2,1,0,3,0,2,1,0,3,2,1,0,2,3,0,1,1,1
0,201.79,54.0,1.0,24.77,0,1,1,5,2,2,1,2,0,3,2,2,4,1,2,1,0,1,1,2,4,1
1,13995.36,40.0,1.0,30475.55,0,0,0,0,0,2,1,3,1,1,1,0,1,1,0,2,1,4,1,0,0,0
1,1636.88,26.0,0.0,35.5,0,2,1,1,1,0,1,3,0,5,1,0,4,1,1,2,0,3,1,3,2,2
1,1374.63,49.0,0.0,96.72,0,2,2,2,0,4,0,2,1,4,0,0,1,0,0,3,1,2,1,3,1,3
1,1148.5,33.0,0.0,16.9,0,0,1,1,1,0,2,0,0,1,1,1,3,1,2,0,2,2,0,1,1,2
0,30.8,20.0,1.0,19.68,0,2,2,0,1,1,1,0,0,4,0,1,3,2,1,2,0,0,4,1,0,1
0,52.93,42.0,0.0,25.49,0,0,0,2,1,1,1,3,2,4,0,0,1,1,1,3,0,0,2,2,1,4
1,1235.15,32.0,0.0,109.35,0,0,1,1,0,0,0,3,1,5,0,1,2,0,2,4,1,3,0,1,1,2
1,1315.42,33.0,1.0,105.31,0,1,1,1,0,0,1,3,1,2,0,0,2,0,2,1,1,1,1,3,1,1
0,59.51,46.0,0.0,94.33,0,3,2,2,1,1,2,0,2,4,1,3,2,0,3,1,0,3,0,0,1,3
1,1405.33,21.0,0.0,15.86,0,1,1,0,1,2,3,0,0,4,0,0,1,2,0,3,2,2,0,1,0,4
1,1357.58,36.0,1.0,64.22,0,1,2,1,0,0,1,2,4,4,1,2,3,1,1,4,0,0,1,0,0,2
0,46.38,23.0,0.0,62.87,0,0,1,2,0,1,1,3,0,4,0,0,3,0,2,0,0,4,0,2,1,4
0,281.65,48.0,1.0,34.67,0,1,0,0,1,2,0,3,1,6,1,0,1,0,0,3,1,2,1,1,1,7
0,6.42,38.0,0.0,0.04,0,1,0,0,0,1,0,3,2,2,2,0,4,0,2,6,0,2,0,2,2,2
1,1920.8,47.0,0.0,30.91,1,0,1,3,1,0,2,2,1,5,0,0,6,1,0,3,1,3,0,0,2,2
0,175.36,31.0,0.0,386.57,0,0,0,1,1,0,4,2,0,3,1,0,3,1,1,2,2,1,2,1,2,3
0,67.88,29.0,0.0,33.58,0,0,2,0,2,0,1,2,0,4,0,0,2,0,2,2,1,0,0,1,0,2
1,1154.82,43.0,0.0,164.53,0,1,0,4,1,1,0,1,0,6,2,1,1,1,0,2,1,2,0,0,1,0
0,48.71,51.0,0.0,121.37,0,1,2,1,0,2,1,8,1,3,1,1,4,0,1,2,2,4,0,4,0,4
1,1131.59,40.0,0.0,240.59,0,3,1,1,3,2,1,1,1,2,1,1,3,0,1,0,0,3,0,2,0,1
0,60.86,36.0,1.0,23.67,0,1,0,1,0,4,1,3,0,4,2,0,4,1,3,4,1,4,0,0,0,4
1,1203.08,27.0,1.0,3.91,0,0,2,0,1,0,1,0,1,4,0,0,2,0,0,0,2,4,1,1,1,1
1,1609.75,26.0,0.0,306.95,0,0,0,1,0,1,1,1,1,6,0,1,0,0,0,1,0,1,2,0,3,3
1,1291.14,62.0,0.0,95.2,0,0,2,0,0,0,0,1,0,4,1,0,4,0,0,0,2,1,3,0,1,2
1,1134.17,26.0,0.0,64.21,0,0,0,2,1,0,2,0,1,2,1,1,1,1,2,1,1,0,1,2,2,1
0,4.21,29.0,0.0,67.01,0,2,2,1,0,1,1,2,2,1,1,0,0,0,0,2,0,1,3,1,1,2
0,54.38,22.0,4.0,148.78,0,0,2,1,0,0,1,1,0,1,2,1,2,2,0,1,0,3,1,1,0,2
0,12.49,26.0,0.0,31.17,0,3,0,1,1,0,0,4,1,4,1,0,1,0,1,1,0,1,3,1,0,0
1,1591.28,50.0,0.0,184.86,0,1,1,1,2,2,0,4,1,1,0,1,1,2,4,1,0,1,1,1,0,4
0,11.72,38.0,1.0,19.13,0,1,0,1,0,0,2,1,1,2,1,0,3,0,1,2,0,2,0,2,0,1
1,1400.75,41.0,0.0,248.93,0,0,0,1,0,0,3,2,1,5,0,0,3,2,1,5,1,7,0,0,1,1
1,1228.32,33.0,0.0,118.52,0,1,0,0,1,1,1,0,1,5,2,1,4,1,2,2,1,2,0,1,0,2
0,9.15,58.0,0.0,150.05,0,0,0,2,2,2,2,3,4,4,0,1,0,0,3,1,1,5,3,0,0,2
0,11.18,25.0,1.0,39.39,0,1,1,2,3,0,0,1,0,2,2,1,3,0,1,3,1,1,0,4,1,4
0,159.87,38.0,0.0,62.63,0,0,1,1,0,2,0,0,0,1,1,0,2,2,3,4,1,2,2,3,3,2
1,734.68,31.0,0.0,113.36,0,1,0,2,0,2,1,3,0,1,0,0,0,0,2,1,0,1,1,2,0,1
0,17.75,24.0,0.0,74.43,0,2,2,1,0,1,2,3,2,3,0,1,2,1,0,1,1,3,1,0,2,1
1,1448.41,28.0,1.0,254.0,0,0,0,1,2,0,1,3,2,1,2,0,5,0,1,1,0,1,0,1,3,2
0,88.37,38.0,0.0,58.6,0,1,1,1,1,2,3,5,0,5,2,0,2,1,1,1,1,2,1,2,1,2
1,2152.01,67.0,0.0,57.05,0,3,0,1,5,1,0,3,2,6,0,1,3,0,1,1,1,3,1,1,2,2
1,1171.91,43.0,1.0,85.23,0,0,1,0,0,0,0,3,1,2,0,1,2,1,2,1,1,0,1,3,2,3
1,1544.43,44.0,0.0,99.57,0,0,0,2,2,3,0,1,2,2,1,1,2,0,0,4,1,3,1,0,4,1
1,1632.12,39.0,0.0,128.41,0,0,2,2,2,1,2,0,0,2,2,2,5,0,1,4,0,2,0,0,0,4
1,1263.93,36.0,0.0,167.93,0,0,0,1,1,1,0,4,1,7,0,1,2,1,1,1,0,2,2,0,2,0
0,204.7,42.0,1.0,97.99,0,0,1,0,1,2,0,4,1,4,3,0,2,1,2,1,1,3,0,4,1,2
0,31.08,39.0,1.0,186.98,0,1,0,1,1,1,2,2,3,2,1,2,7,2,0,3,0,1,3,1,1,4
1,850.98,38.0,1.0,0.31,0,1,0,0,1,3,1,1,0,1,0,0,2,1,0,2,0,5,1,1,0,2
1,981.01,43.0,0.0,103.09,0,0,0,0,1,2,2,3,1,4,1,0,3,0,0,0,0,2,0,0,0,1
1,1482.32,29.0,0.0,9.48,0,1,0,2,0,1,0,2,1,5,0,1,3,0,2,4,3,6,0,0,1,1
1,1606.11,40.0,0.0,57.03,0,1,1,1,0,2,2,1,0,3,1,0,2,2,0,3,0,3,2,1,4,3
1,1344.81,35.0,1.0,248.92,0,1,2,0,1,0,0,4,1,0,2,0,1,1,2,4,2,4,0,1,1,2
1,1500.02,47.0,0.0,108.98,0,0,1,2,0,1,0,2,1,1,0,0,3,0,1,0,3,3,1,2,1,4
0,79.82,34.0,0.0,88.96,0,0,0,0,3,1,0,2,1,3,0,1,1,1,0,1,0,1,0,2,0,1
1,1343.72,51.0,0.0,135.68,0,2,1,1,1,1,1,3,1,1,1,1,1,0,1,2,1,4,1,2,1,0
1,1497.87,45.0,0.0,300.86,0,2,0,1,1,2,1,2,0,3,1,3,2,1,1,1,0,3,1,2,0,2
1,1221.43,25.0,1.0,347.43,0,1,2,0,1,0,1,4,0,0,0,2,3,1,0,2,0,4,1,1,1,1
0,8.72,50.0,1.0,30.38,0,1,0,0,1,0,1,1,1,2,2,1,0,1,0,1,0,1,0,0,1,1
1,2228.4,21.0,1.0,64.73,0,0,1,0,1,0,2,3,1,4,2,3,2,1,0,3,0,3,2,0,4,7
1,1805.93,31.0,0.0,12.84,0,0,0,2,2,0,2,4,1,3,0,0,2,0,1,0,1,3,1,0,1,6
0,180.16,32.0,0.0,42.06,0,3,1,1,2,0,3,1,0,4,1,1,2,1,0,1,2,1,0,0,0,2
1,850.97,28.0,1.0,126.48,0,3,1,0,1,2,1,2,0,5,1,0,0,0,1,2,0,1,1,1,0,0
0,204.27,61.0,1.0,24.23,0,3,1,2,1,1,0,1,0,1,3,1,4,0,2,2,1,2,1,1,2,5
1,1230.61,34.0,0.0,125.54,1,0,1,2,0,0,0,0,1,3,0,4,1,1,0,1,1,2,0,0,1,4
1,1250.54,53.0,0.0,103.1,0,0,1,1,2,0,1,3,1,3,1,0,3,0,1,2,1,2,0,1,0,1
1,1248.39,44.0,1.0,225.02,0,0,1,2,0,0,0,3,2,4,0,0,0,1,1,2,2,1,0,3,0,3
1,1205.81,27.0,0.0,337.75,0,1,3,0,1,0,1,0,1,0,1,1,1,3,1,3,0,1,2,1,2,1
0,175.44,26.0,1.0,70.67,0,0,2,1,0,0,1,1,1,3,1,2,2,1,1,1,2,2,0,0,1,2
1,1718.7,45.0,0.0,107.34,1,1,0,2,1,1,1,2,1,3,2,0,2,3,0,2,1,0,1,2,1,5
0,198.82,23.0,0.0,26.34,0,2,1,1,2,0,2,2,2,2,0,2,4,1,1,1,1,3,1,1,0,4
1,1432.24,46.0,0.0,48.54,0,0,0,1,0,0,1,6,1,5,0,0,3,1,0,2,2,2,0,1,1,2
0,96.37,41.0,1.0,139.77,0,1,2,0,0,0,1,0,1,1,3,1,4,2,2,4,3,1,1,1,0,1
0,45.94,43.0,0.0,113.56,0,0,0,2,0,2,0,1,1,2,1,1,3,3,3,4,1,0,0,0,1,1
0,15.09,30.0,1.0,130.31,1,3,2,6,1,0,1,1,1,2,0,3,1,1,1,3,0,1,1,0,0,2
0,68.58,44.0,0.0,21.51,0,1,0,0,0,0,0,2,1,1,0,1,2,1,1,1,1,2,2,0,0,3
1,1301.39,32.0,0.0,100.19,0,1,0,2,0,2,2,2,0,3,0,1,4,1,2,0,0,2,2,0,0,4
0,37.09,27.0,1.0,269.37,0,0,1,1,1,1,1,1,0,2,0,2,2,0,1,3,0,3,1,1,1,2
0,183.97,33.0,0.0,79.92,0,0,0,0,0,1,0,2,0,5,0,1,8,0,3,4,1,4,1,1,1,2
0,132.02,38.0,1.0,53.03,0,0,2,0,0,1,2,4,1,4,0,3,1,3,0,3,1,2,3,1,1,4
1,1166.65,51.0,0.0,167.34,0,1,0,0,0,1,1,3,4,0,0,1,1,1,0,1,0,4,0,2,2,3
0,242.23,45.0,0.0,90.89,0,0,2,0,3,0,2,1,0,3,0,0,4,3,2,2,1,2,1,1,1,3
1,976.37,52.0,0.0,35.94,0,1,0,2,1,2,0,3,0,4,1,0,2,0,0,0,0,1,2,2,1,0
1,1187.3,30.0,0.0,324.5,0,3,0,1,0,1,3,3,1,0,1,1,1,0,0,3,1,3,0,0,1,2
0,209.88,26.0,0.0,153.76,0,2,0,0,1,0,3,0,2,3,1,3,2,3,0,3,1,3,0,0,1,2
0,60.15,25.0,1.0,84.26,0,3,1,0,0,4,0,3,1,6,1,1,5,1,2,5,0,3,2,0,2,3
0,8.47,69.0,1.0,136.3,0,1,0,2,2,2,2,2,0,4,1,5,1,1,0,2,1,1,1,0,1,1
1,1865.62,34.0,1.0,7458.96,0,1,0,0,1,1,2,3,1,1,2,0,2,0,0,4,0,1,0,1,2,1
1,1606.36,34.0,0.0,49.71,0,3,0,2,0,1,0,2,0,6,3,2,3,2,3,1,0,1,0,0,4,2
0,67.04,42.0,0.0,184.85,0,1,3,1,0,3,0,2,1,1,2,0,1,0,0,2,1,3,2,2,4,2
0,134.36,40.0,1.0,58.37,0,4,1,1,2,2,0,3,2,2,1,1,2,5,1,2,1,4,1,0,2,3
0,10.76,30.0,0.0,48.08,0,2,1,1,0,1,1,1,1,2,2,1,0,2,0,3,1,2,2,0,0,6
0,154.55,35.0,2.0,357.4,0,0,0,0,1,1,0,2,1,5,1,0,3,0,1,1,2,0,2,1,4,3
1,1420.52,25.0,2.0,33.69,0,3,1,1,2,2,2,2,0,1,2,1,2,1,1,4,1,1,0,0,0,4
1,1338.79,45.0,0.0,76.3,0,0,4,0,0,0,1,1,1,3,1,0,2,0,1,2,1,2,3,2,0,2
1,1609.93,27.0,0.0,3.16,0,1,2,0,1,1,1,1,2,3,3,0,3,2,0,2,1,5,1,0,0,3
1,1578.14,29.0,1.0,109.57,0,2,4,2,1,2,2,3,1,3,1,3,4,2,1,1,0,1,0,2,0,1
